index	title	author	date	genre	genre_hum	x	y
00025005	The quantum rose	Asaro, Catherine	2000	Science fiction	Science fiction	-9.668502807617188	0.7822087407112122
00025033	Let me whisper in your ear	Clark, Mary Jane Behrends	2000	Detective and mystery	Detective and mystery	5.048396110534668	4.519773483276367
00025040	Places in the dark	Cook, Thomas H	2000	Detective and mystery	Detective and mystery	-0.1776220053434372	-0.7630947828292847
00025095	Everything you know	Heller, Zoe	2000	Domestic	Domestic	3.9191415309906006	-4.6494669914245605
00025112	Fall of a cosmonaut	Kaminsky, Stuart M	2000	Detective and mystery	Detective and mystery	-4.33754825592041	6.499614715576172
00025135	Infinity beach	McDevitt, Jack	2000	Science fiction	Science fiction	-9.420918464660645	4.160842418670654
00025151	Burnt sienna	Morrell, David	2000	Detective and mystery	Detective and mystery	-3.519010543823242	8.433723449707031
00025317	Mary Queen of Scotland and the Isles	George, Margaret	1992	Historical	Historical	-6.144131183624268	-5.051014423370361
00025324	Private eyes	Kellerman, Jonathan	1992	Detective and mystery	Detective and mystery	-0.06826208531856537	8.689570426940918
00025340	Clockers	Price, Richard	1992	Detective and mystery	Detective and mystery	1.305456519126892	9.847641944885254
00025353	The winter widow	Weir, Charlene	1992	Detective and mystery	Detective and mystery	1.8500030040740967	6.600620269775391
00025369	Amateur night	Beck, Kathrine Kristine Marris	1993	Detective and mystery	Detective and mystery	2.2233781814575195	6.836010456085205
00025435	L.A. times	Woods, Stuart	1993	Detective and mystery	Detective and mystery	7.896939754486084	6.777238368988037
00021986	God's grace	Malamud, Bernard	1982	Religious	Religious	-5.983926296234131	-0.5529449582099915
00022003	The good son	Nova, Craig	1982	Domestic	Domestic	2.259640693664551	1.9907194375991821
00022011	Scattershot	Pronzini, Bill	1982	Detective and mystery	Detective and mystery	4.739428520202637	7.102892875671387
00022044	Against infinity	Benford, Gregory	1983	Science fiction	Science fiction	-8.644078254699707	4.467081069946289
00022056	The baby blue rip-off	Collins, Max Allan	1983	Detective and mystery	Detective and mystery	6.212182998657227	6.535720348358154
00022123	Disturbances in the field	Schwartz, Lynne Sharon	1983	Domestic	Domestic	-2.1642026901245117	1.9654896259307861
00022178	Stars in my pocket like grains of sand	Delany, Samuel R	1984	Science fiction	Science fiction	-8.612256050109863	3.842421054840088
00022263	Master of space and time	Rucker, Rudy von Bitter	1984	Science fiction	Science fiction	1.714490294456482	1.3908255100250244
00022350	Rough cut	Gorman, Edward	1985	Detective and mystery	Detective and mystery	6.041097640991211	6.105806350708008
00022360	The invaders plan	Hubbard, L. Ron	1985	Science fiction	Science fiction	-9.810770034790039	4.038454532623291
00022371	Sleeping dog	Lochte, Dick	1985	Detective and mystery	Detective and mystery	1.3804696798324585	9.110243797302246
00022375	The plain old man	MacLeod, Charlotte	1985	Detective and mystery	Detective and mystery	5.4974822998046875	-2.3990349769592285
00022416	The Nantucket diet murders	Rich, Virginia	1985	Detective and mystery	Detective and mystery	3.5415031909942627	4.364866256713867
00022472	Speaker for the dead	Card, Orson Scott	1986	Science fiction	Science fiction	-9.219167709350586	0.21877172589302063
00022559	Off for the sweet hereafter	Pearson, T. R.	1986	Detective and mystery	Detective and mystery	-0.4861128330230713	5.311122417449951
00022572	Fadeaway	Rosen, Richard Dean	1986	Detective and mystery	Detective and mystery	5.7351531982421875	7.525854587554932
00022584	Her majesty's wizard	Stasheff, Christopher	1986	Fantasy	Fantasy	-9.044292449951172	-4.365329265594482
00022720	Touch	Leonard, Elmore	1987	Detective and mystery	Detective and mystery	7.203379154205322	8.556591987609863
00022829	Remembering	Berry, Wendell	1988	Historical	Historical	0.44364646077156067	-2.523365020751953
00022939	There hangs the knife	Muller, Marcia	1988	Detective and mystery	Detective and mystery	3.3724522590637207	7.426011562347412
00022978	A twist of the knife	Solomita, Stephen	1988	Detective and mystery	Detective and mystery	0.1998296082019806	10.339734077453613
00023012	There are doors	Wolfe, Gene	1988	Science fiction	Science fiction	6.529129981994629	2.6594340801239014
00023048	Black cherry blues	Burke, James Lee	1989	Detective and mystery	Detective and mystery	2.9466676712036133	12.222001075744629
00023079	A fire in the sun	Effinger, George Alec	1989	Science fiction	Science fiction	-3.2584762573242188	6.80594539642334
00023125	Smuggler's notch	Koenig, Joseph	1989	Detective and mystery	Detective and mystery	2.708343267440796	9.218892097473145
00023137	A talent for war	McDevitt, Jack	1989	Science fiction	Science fiction	-9.519001960754395	3.9700028896331787
00023149	The shape of dread	Muller, Marcia	1989	Detective and mystery	Detective and mystery	2.5316576957702637	7.9099297523498535
00023157	The slavers	Parker, F. M	1989	Adventure	Adventure	-7.345717430114746	-8.656219482421875
00023233	Smart house	Wilhelm, Kate	1989	Detective and mystery	Detective and mystery	3.966970443725586	5.830551624298096
00023262	The cat who lived high	Braun, Lilian Jackson	1990	Detective and mystery	Detective and mystery	8.051193237304688	3.5449671745300293
00023291	Jurassic Park	Crichton, Michael	1990	Science fiction	Science fiction	-7.165516376495361	5.961580276489258
00023305	Saratoga hexameter	Dobyns, Stephen	1990	Detective and mystery	Detective and mystery	5.49518346786499	5.627928733825684
00023318	Wildlife	Ford, Richard	1990	Domestic	Domestic	5.0785417556762695	0.633094847202301
00023333	The Cardinal virtues	Greeley, Andrew M.	1990	Religious	Religious	-4.253774166107178	4.281288146972656
00023356	The man who walked like a bear	Kaminsky, Stuart M	1990	Detective and mystery	Detective and mystery	-4.343605041503906	6.463634490966797
00023391	Burn marks	Paretsky, Sara	1990	Detective and mystery	Detective and mystery	0.9715160131454468	7.906652450561523
00023418	Hero	Rosenberg, Joel	1990	Fantasy	Fantasy	-5.947843074798584	0.4046701192855835
00023422	Mindsword's story	Saberhagen, Fred	1990	Fantasy	Fantasy	-8.998879432678223	-2.384727716445923
00023438	Secret anniversaries	Spencer, Scott	1990	Historical	Historical	-0.8688790798187256	0.4296887516975403
00023439	Kill the messenger	Squire, Elizabeth Daniels	1990	Detective and mystery	Detective and mystery	3.5776660442352295	5.529011249542236
00023495	The rape of the fair country	Cordell, Alexander	1959	Historical	Historical	2.041128635406494	-6.786469459533691
00023507	Island	Huxley, Aldous	1962	Science fiction	Science fiction	-4.095493316650391	-0.9294819831848145
00023521	The mask of Apollo	Renault, Mary	1966	Historical	Historical	-6.4126057624816895	-5.446305751800537
00023549	The king's grey mare	Jarman, Rosemary Hawley	1973	Historical	Historical	-5.877026081085205	-5.656577110290527
00023563	Death of an expert witness	James, P. D	1977	Detective and mystery	Detective and mystery	4.732572555541992	-4.241248607635498
00023573	The girl in a swing	Adams, Richard	1980	Romance	Romance	2.6512982845306396	-8.762957572937012
00023594	Family and friends	Brookner, Anita	1985	Domestic	Domestic	3.3993306159973145	-9.072357177734375
00023663	A cure for dreams	Gibbons, Kaye	1991	Historical	Historical	3.809860944747925	-1.2717926502227783
00023666	The Old Contemptibles	Grimes, Martha	1991	Detective and mystery	Detective and mystery	4.612751483917236	-3.024808645248413
00023768	Mind tryst	Carr, Robyn	1992	Detective and mystery	Detective and mystery	-0.28387320041656494	8.513357162475586
00023777	All that remains	Cornwell, Patricia Daniels	1992	Detective and mystery	Detective and mystery	-1.6478434801101685	10.21888542175293
00023781	Gator kill	Crider, Bill	1992	Detective and mystery	Detective and mystery	7.093621730804443	6.417370319366455
00023784	The Stork Club	Dart, Iris Rainer	1992	Domestic	Domestic	3.1388511657714844	3.3523361682891846
00023831	The towers of the sunset	Modesitt, L. E.	1992	Fantasy	Fantasy	-8.913431167602539	-3.985713481903076
00023875	Dark force rising	Zahn, Timothy	1992	Science fiction	Science fiction	-11.507561683654785	5.602593898773193
00023882	Track of the cat	Barr, Nevada	1993	Detective and mystery	Detective and mystery	-1.0890074968338013	6.435419082641602
00023886	Distant star	Bickmore, Barbara	1993	Historical	Historical	-3.8041162490844727	-0.6567485332489014
00023890	The talismans of Shannara	Brooks, Terry	1993	Fantasy	Fantasy	-10.73951244354248	-3.3895461559295654
00023917	Shadows on the sun	Friedman, Michael Jan	1993	Science fiction	Science fiction	-12.630311965942383	0.9599069356918335
00023961	Harvesting the heart	Picoult, Jodi	1993	Domestic	Domestic	1.0164461135864258	3.311079740524292
00023995	The last command	Zahn, Timothy	1993	Science fiction	Science fiction	-11.507200241088867	5.601866722106934
00024017	Neptune crossing	Carver, Jeffrey A	1994	Science fiction	Science fiction	-9.047295570373535	3.9283993244171143
00024018	Hollywood kids	Collins, Jackie	1994	Detective and mystery	Detective and mystery	0.8771605491638184	6.082784652709961
00024052	Winter birds	Grimsley, Jim	1994	Domestic	Domestic	3.1575441360473633	-1.0879298448562622
00024074	Torch	Lutz, John	1994	Detective and mystery	Detective and mystery	3.6828362941741943	8.645464897155762
00024136	Orion among the stars	Bova, Ben	1995	Science fiction	Science fiction	-9.35397720336914	3.886685371398926
00024158	The body farm	Cornwell, Patricia Daniels	1995	Detective and mystery	Detective and mystery	-1.701460599899292	10.164216995239258
00024178	Rise of a merchant prince	Feist, Raymond E	1995	Fantasy	Fantasy	-8.910975456237793	-3.51914644241333
00024280	Exclusive	Brown, Sandra	1996	Romance	Romance	-1.1332292556762695	7.5228352546691895
00024283	The music box	Bunn, T. Davis	1996	Religious	Religious	0.3380827009677887	-2.968663454055786
00024303	The main corpse	Davidson, Diane Mott	1996	Detective and mystery	Detective and mystery	2.733368158340454	6.11287260055542
00024342	Prayers for the dead	Kellerman, Faye	1996	Detective and mystery	Detective and mystery	-0.18167521059513092	8.362727165222168
00024365	Trick or treat murder	Meier, Leslie	1996	Detective and mystery	Detective and mystery	3.7042462825775146	5.05070161819458
00024407	Mandarin Plaid	Rozan, S. J	1996	Detective and mystery	Detective and mystery	4.45937442779541	7.959403991699219
00024488	The howling stones	Foster, Alan Dean	1997	Science fiction	Science fiction	-9.888774871826172	2.309725761413574
00024508	Five women	Jaffe, Rona	1997	Domestic	Domestic	-0.0791364461183548	2.0475878715515137
00024550	Door number three	O'Leary, Patrick	1997	Science fiction	Science fiction	-1.1004189252853394	3.6305627822875977
00024581	The rise of Endymion	Simmons, Dan	1997	Science fiction	Science fiction	-8.703047752380371	4.723482131958008
00024582	A blessing on the moon	Skibell, Joseph	1997	Fantasy	Fantasy	-0.6820948123931885	-1.3826607465744019
00024644	Death by accident	Crider, Bill	1998	Detective and mystery	Detective and mystery	7.037573337554932	6.426228046417236
00024665	Krondor: the betrayal	Feist, Raymond E	1998	Fantasy	Fantasy	-9.031627655029297	-3.452211618423462
00024666	Shards of a broken crown	Feist, Raymond E	1998	Fantasy	Fantasy	-9.018704414367676	-3.5024280548095703
00024669	Achilles' heel	Flannery, Sean	1998	Adventure	Adventure	-5.584497928619385	8.285490989685059
00024675	The next step in the dance	Gautreaux, Tim	1998	Domestic	Domestic	2.8611252307891846	11.974267959594727
00024748	Sword-born	Roberson, Jennifer	1998	Romance	Romance	-9.169350624084473	-3.02359938621521
00024782	Fog heart	Tessier, Thomas	1998	Horror	Horror	-0.3778866231441498	1.6985098123550415
00024803	Solo command	Allston, Aaron	1999	Science fiction	Science fiction	-11.507543563842773	5.601761817932129
00024817	Dragon and phoenix	Bertin, Joanne	1999	Fantasy	Fantasy	-9.2704439163208	-4.586178302764893
00024833	Girl with a pearl earring	Chevalier, Tracy	1999	Historical	Historical	1.3903281688690186	-1.1247177124023438
00024848	The hours	Cunningham, Michael	1999	Domestic	Domestic	-0.5264179706573486	0.1982404589653015
00024957	Top ten	Pearson, Ryne Douglas	1999	Detective and mystery	Detective and mystery	-1.781952142715454	9.158990859985352
00024976	Lily of the valley	Shea, Suzanne Strempek	1999	Domestic	Domestic	2.485978364944458	3.131871461868286
00024982	The cold truth	Stone, Jonathan	1999	Detective and mystery	Detective and mystery	1.4449580907821655	5.315892696380615
00024984	Singer from the sea	Tepper, Sheri S	1999	Science fiction	Science fiction	-9.341082572937012	-0.1799638569355011
00024991	Colonization--second contact	Turtledove, Harry	1999	Science fiction	Science fiction	-6.176483154296875	4.7459306716918945
00025009	Wish you well	Baldacci, David	2000	Domestic	Domestic	1.8549070358276367	-2.0239505767822266
00025039	Robbers	Cook, Christopher	2000	Detective and mystery	Detective and mystery	2.9211649894714355	11.924517631530762
00025075	Iron shoes	Giles, Molly	2000	Domestic	Domestic	2.092461109161377	2.5777692794799805
00025086	Home to Harmony	Gulley, Philip	2000	Religious	Religious	3.9841670989990234	2.0832324028015137
00025093	The old American	Hebert, Ernest	2000	Historical	Historical	-4.816288471221924	-3.855701446533203
00025138	Shadow baby	McGhee, Alison	2000	Domestic	Domestic	3.3712663650512695	0.9163222312927246
00025144	Killer commute	Millhiser, Marlys	2000	Detective and mystery	Detective and mystery	2.11552095413208	7.446532726287842
00025155	Fiona Range	Morris, Mary McGarry	2000	Domestic	Domestic	1.5433530807495117	3.9003007411956787
00025163	Perish twice	Parker, Robert B.	2000	Detective and mystery	Detective and mystery	6.57352876663208	8.121541976928711
00025177	Ghost moon	Robards, Karen	2000	Romance	Romance	1.025499701499939	4.800675868988037
00025204	A beer at a bawdy house	Walker, David J.	2000	Detective and mystery	Detective and mystery	5.4263105392456055	7.938307762145996
00025224	The scent of the gods	Cheong, Fiona	1991	Domestic	Domestic	1.770917534828186	-0.7779448628425598
00025226	Miracle cure	Coben, Harlan	1991	Detective and mystery	Detective and mystery	-0.26627808809280396	8.99634075164795
00025258	The Dante game	Langton, Jane	1991	Detective and mystery	Detective and mystery	-1.9958075284957886	-0.17140793800354004
00025263	A red death	Mosley, Walter	1991	Detective and mystery	Detective and mystery	6.928143501281738	3.6120564937591553
00025294	Contents under pressure	Buchanan, Edna	1992	Detective and mystery	Detective and mystery	-0.721752941608429	9.3472318649292
00025295	A stained white radiance	Burke, James Lee	1992	Detective and mystery	Detective and mystery	2.9694502353668213	12.250957489013672
00025298	All around the town	Clark, Mary Higgins	1992	Detective and mystery	Detective and mystery	5.2275590896606445	4.491094589233398
00022297	With a tangled skein	Anthony, Piers	1985	Fantasy	Fantasy	-10.465092658996582	-0.3040180802345276
00022301	Blood music	Bear, Greg	1985	Science fiction	Science fiction	-7.115684986114502	5.915259838104248
00022332	Puttering about in a small land	Dick, Philip K	1985	Science fiction	Science fiction	2.2962136268615723	1.6662358045578003
00022340	The nick of time	Effinger, George Alec	1985	Science fiction	Science fiction	-6.821197032928467	1.351779818534851
00022385	Fletch won	Mcdonald, Gregory	1985	Detective and mystery	Detective and mystery	6.611650466918945	5.8507232666015625
